"name","main_img","images","description","cat"
"Máy xông hơi khô TYLO COMMERCIAL 16","https://www.maksauna.vn/wp-content/uploads/2024/07/Máy xông hơi khô TYLO COMMERCIAL 16-1.jpg","https://www.maksauna.vn/wp-content/uploads/2024/07/May-xong-hoi-kho-TYLO-COMMERCIAL-16-1.jpg","Mã: COMMERCIAL 16

Công suất: 6 KW

Xuất xứ: TYLO.

Sản xuất: Thuỵ Điển

Kích thước máy: 653x646x390mm

Nguồn điện: 3P 380V

Bảng điều khiển: PURE /ELITE (Chưa bao gồm)

Cam kết hàng chính hãng mới 100% Brandnew.

Đổi mới trong 30 ngày đầu nếu có lỗi nhà sản xuất.

Miễn Phí giao hàng nội thành Hà Nội, Hồ Chí Minh.

Bảo hành điện tử chính hãng.","may-xong-kho-tylo"
"Máy xông hơi khô TYLO COMMERCIAL 20","https://www.maksauna.vn/wp-content/uploads/2024/07/Máy xông hơi khô TYLO COMMERCIAL 20-1.jpg","https://www.maksauna.vn/wp-content/uploads/2024/07/May-xong-hoi-kho-TYLO-COMMERCIAL-20-1.jpg","Mã: COMMERCIAL 20

Công suất: 6 KW

Xuất xứ: TYLO.

Sản xuất: Thuỵ Điển

Kích thước máy: 653x646x390mm

Nguồn điện: 3P 380V

Bảng điều khiển: PURE /ELITE (Chưa bao gồm)

Cam kết hàng chính hãng mới 100% Brandnew.

Đổi mới trong 30 ngày đầu nếu có lỗi nhà sản xuất.

Miễn Phí giao hàng nội thành Hà Nội, Hồ Chí Minh.

Bảo hành điện tử chính hãng.","may-xong-kho-tylo"
"Máy xông hơi khô TYLO COMMERCIAL 6","https://www.maksauna.vn/wp-content/uploads/2024/07/Máy xông hơi khô TYLO COMMERCIAL 6-1.jpg","https://www.maksauna.vn/wp-content/uploads/2024/07/May-xong-hoi-kho-TYLO-COMMERCIAL-6-1.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07/May-xong-hoi-kho-TYLO-COMMERCIAL-6-2.jpg","Mã: COMMERCIAL 6

Công suất: 6 KW

Xuất xứ: TYLO.

Sản xuất: Thuỵ Điển

Kích thước máy: 431x600x375mm

Nguồn điện: 1P 220V / 3P 380V

Bảng điều khiển: PURE /ELITE (Chưa bao gồm)

Cam kết hàng chính hãng mới 100% Brandnew.

Đổi mới trong 30 ngày đầu nếu có lỗi nhà sản xuất.

Miễn Phí giao hàng nội thành Hà Nội, Hồ Chí Minh.

Bảo hành điện tử chính hãng.","may-xong-kho-tylo"
"Máy xông hơi khô TYLO COMMERCIAL 8","https://www.maksauna.vn/wp-content/uploads/2024/07/Máy xông hơi khô TYLO COMMERCIAL 8-1.jpg","https://www.maksauna.vn/wp-content/uploads/2024/07/May-xong-hoi-kho-TYLO-COMMERCIAL-8-1.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07/May-xong-hoi-kho-TYLO-COMMERCIAL-8-2.jpg","Mã: COMMERCIAL 8

Công suất: 8 KW

Xuất xứ: TYLO.

Sản xuất: Thuỵ Điển

Kích thước máy: 431x600x375mm

Nguồn điện: 1P 220V / 3P 380V

Bảng điều khiển: PURE /ELITE (Chưa bao gồm)

Cam kết hàng chính hãng mới 100% Brandnew.

Đổi mới trong 30 ngày đầu nếu có lỗi nhà sản xuất.

Miễn Phí giao hàng nội thành Hà Nội, Hồ Chí Minh.

Bảo hành điện tử chính hãng.","may-xong-kho-tylo"
"Máy xông hơi khô TYLO EXPRESSION","https://www.maksauna.vn/wp-content/uploads/2024/07/Máy xông hơi khô TYLO EXPRESSION-1.jpg","https://www.maksauna.vn/wp-content/uploads/2024/07/May-xong-hoi-kho-TYLO-EXPRESSION-1.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07/May-xong-hoi-kho-TYLO-EXPRESSION-2.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07/May-xong-hoi-kho-TYLO-EXPRESSION-3.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07/May-xong-hoi-kho-TYLO-EXPRESSION-4.jpg","Mã: EXPRESSION

Công suất: 10 KW

Xuất xứ: TYLO.

Sản xuất: Thuỵ Điển

Kích thước máy: 500mm x 300mm x 730mm

Nguồn điện: 3P 380V

Cam kết hàng chính hãng mới 100% Brandnew.

Đổi mới trong 30 ngày đầu nếu có lỗi nhà sản xuất.

Miễn Phí giao hàng nội thành Hà Nội, Hồ Chí Minh.

Bảo hành điện tử chính hãng.","may-xong-kho-tylo"
"Máy xông hơi khô TYLO EXPRESSION 10 BL","https://www.maksauna.vn/wp-content/uploads/2024/07/Máy xông hơi khô TYLO EXPRESSION 10 BL-1.jpg","https://www.maksauna.vn/wp-content/uploads/2024/07/May-xong-hoi-kho-TYLO-EXPRESSION-10-BL-1.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07/May-xong-hoi-kho-TYLO-EXPRESSION-10-BL-2.jpg","Mã: EXPRESSION 10 BL

Công suất: 10 KW

Xuất xứ: TYLO.

Sản xuất: Thuỵ Điển

Kích thước máy: 500mm x 300mm x 730mm

Nguồn điện: 3P 380V

Cam kết hàng chính hãng mới 100% Brandnew.

Đổi mới trong 30 ngày đầu nếu có lỗi nhà sản xuất.

Miễn Phí giao hàng nội thành Hà Nội, Hồ Chí Minh.

Bảo hành điện tử chính hãng.","may-xong-kho-tylo"
"Máy xông hơi khô TYLO SENSE ELITE 10","https://www.maksauna.vn/wp-content/uploads/2024/07/Máy xông hơi khô TYLO SENSE ELITE 10-1.jpg","https://www.maksauna.vn/wp-content/uploads/2024/07/May-xong-hoi-kho-TYLO-SENSE-ELITE-10-1.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07/May-xong-hoi-kho-TYLO-SENSE-ELITE-10-2.jpg","Mã: SENSE ELITE 10

Công suất: 10.5 KW

Xuất xứ: TYLO.

Sản xuất: Thuỵ Điển

Kích thước máy: 431x600x375mm

Nguồn điện: 1P 220V / 3P 380V

Bảng điều khiển: ELITE (Kết nối WIFI điều khiển qua CLOUD và SmartHome)

Cam kết hàng chính hãng mới 100% Brandnew.

Đổi mới trong 30 ngày đầu nếu có lỗi nhà sản xuất.

Miễn Phí giao hàng nội thành Hà Nội, Hồ Chí Minh.

Bảo hành điện tử chính hãng.","may-xong-kho-tylo"
"Máy xông hơi khô TYLO SENSE ELITE 6","https://www.maksauna.vn/wp-content/uploads/2024/07/Máy xông hơi khô TYLO SENSE ELITE 6-1.jpg","https://www.maksauna.vn/wp-content/uploads/2024/07/May-xong-hoi-kho-TYLO-SENSE-ELITE-6-1.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07/May-xong-hoi-kho-TYLO-SENSE-ELITE-6-2.jpg","Mã: SENSE ELITE 6

Công suất: 6,6 KW

Xuất xứ: TYLO.

Sản xuất: Thuỵ Điển

Kích thước máy: 431x600x375mm

Nguồn điện: 1P 220V / 3P 380V

Bảng điều khiển: ELITE (Kết nối WIFI điều khiển qua CLOUD và SmartHome)

Cam kết hàng chính hãng mới 100% Brandnew.

Đổi mới trong 30 ngày đầu nếu có lỗi nhà sản xuất.

Miễn Phí giao hàng nội thành Hà Nội, Hồ Chí Minh.

Bảo hành điện tử chính hãng.","may-xong-kho-tylo"
"Máy xông hơi khô TYLO SENSE ELITE 8","https://www.maksauna.vn/wp-content/uploads/2024/07/Máy xông hơi khô TYLO SENSE ELITE 8-1.jpg","https://www.maksauna.vn/wp-content/uploads/2024/07/May-xong-hoi-kho-TYLO-SENSE-ELITE-8-1.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07/May-xong-hoi-kho-TYLO-SENSE-ELITE-8-2.jpg","Mã: SENSE ELITE 8

Công suất: 8 KW

Xuất xứ: TYLO.

Sản xuất: Thuỵ Điển

Kích thước máy: 431x600x375mm

Nguồn điện: 1P 220V / 3P 380V

Bảng điều khiển: ELITE (Kết nối WIFI điều khiển qua CLOUD và SmartHome)

Cam kết hàng chính hãng mới 100% Brandnew.

Đổi mới trong 30 ngày đầu nếu có lỗi nhà sản xuất.

Miễn Phí giao hàng nội thành Hà Nội, Hồ Chí Minh.

Bảo hành điện tử chính hãng.","may-xong-kho-tylo"
"Máy xông hơi khô TYLO SENSE PURE 10","https://www.maksauna.vn/wp-content/uploads/2024/07/Máy xông hơi khô TYLO SENSE PURE 10-1.jpg","https://www.maksauna.vn/wp-content/uploads/2024/07/May-xong-hoi-kho-TYLO-SENSE-PURE-10-1.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07/May-xong-hoi-kho-TYLO-SENSE-PURE-10-2.jpg","Mã: SENSE PURE 10

Công suất: 10 KW

Xuất xứ: TYLO.

Sản xuất: Thuỵ Điển

Kích thước máy: 431mm x 337mm x 559mm

Nguồn điện: 3P 380V

Bảng điều khiển: PURE

Cam kết hàng chính hãng mới 100% Brandnew.

Đổi mới trong 30 ngày đầu nếu có lỗi nhà sản xuất.

Miễn Phí giao hàng nội thành Hà Nội, Hồ Chí Minh.

Bảo hành điện tử chính hãng.","may-xong-kho-tylo"
"Máy xông hơi khô TYLO SENSE PURE 6","https://www.maksauna.vn/wp-content/uploads/2024/07/Máy xông hơi khô TYLO SENSE PURE 6-1.jpg","https://www.maksauna.vn/wp-content/uploads/2024/07/May-xong-hoi-kho-TYLO-SENSE-PURE-6-1.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07/May-xong-hoi-kho-TYLO-SENSE-PURE-6-2.jpg","Mã: SENSE PURE 6

Công suất: 6 KW

Xuất xứ: TYLO.

Sản xuất: Thuỵ Điển

Kích thước máy: 431mm x 337mm x 559mm

Nguồn điện: 1P 220V / 3P 380V

Bảng điều khiển: PURE

Cam kết hàng chính hãng mới 100% Brandnew.

Đổi mới trong 30 ngày đầu nếu có lỗi nhà sản xuất.

Miễn Phí giao hàng nội thành Hà Nội, Hồ Chí Minh.

Bảo hành điện tử chính hãng.","may-xong-kho-tylo"
"Máy xông hơi khô TYLO SENSE PURE 8","https://www.maksauna.vn/wp-content/uploads/2024/07/Máy xông hơi khô TYLO SENSE PURE 8-1.jpg","https://www.maksauna.vn/wp-content/uploads/2024/07/May-xong-hoi-kho-TYLO-SENSE-PURE-8-1.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07/May-xong-hoi-kho-TYLO-SENSE-PURE-8-2.jpg","Mã: SENSE PURE 8

Công suất: 8 KW

Xuất xứ: TYLO.

Sản xuất: Thuỵ Điển

Kích thước máy: 431mm x 337mm x 559mm

Nguồn điện: 1P 220V / 3P 380V

Bảng điều khiển: PURE

Cam kết hàng chính hãng mới 100% Brandnew.

Đổi mới trong 30 ngày đầu nếu có lỗi nhà sản xuất.

Miễn Phí giao hàng nội thành Hà Nội, Hồ Chí Minh.

Bảo hành điện tử chính hãng.","may-xong-kho-tylo"
"Máy xông hơi khô TYLO SENSE SPORT 6","https://www.maksauna.vn/wp-content/uploads/2024/07/Máy xông hơi khô TYLO SENSE SPORT 6-1.jpg","https://www.maksauna.vn/wp-content/uploads/2024/07/May-xong-hoi-kho-TYLO-SENSE-SPORT-6-1.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07/May-xong-hoi-kho-TYLO-SENSE-SPORT-6-2.jpg","Mã: SENSE SPORT 6

Công suất: 6 KW

Xuất xứ: TYLO.

Sản xuất: Thuỵ Điển

Kích thước máy: 431mm x 337mm x 559mm

Nguồn điện: 1P 220V / 3P 380V

Cam kết hàng chính hãng mới 100% Brandnew.

Đổi mới trong 30 ngày đầu nếu có lỗi nhà sản xuất.

Miễn Phí giao hàng nội thành Hà Nội, Hồ Chí Minh.

Bảo hành điện tử chính hãng.","may-xong-kho-tylo"
"Máy xông hơi khô TYLO SENSE SPORT 8","https://www.maksauna.vn/wp-content/uploads/2024/07/Máy xông hơi khô TYLO SENSE SPORT 8-1.jpg","https://www.maksauna.vn/wp-content/uploads/2024/07/May-xong-hoi-kho-TYLO-SENSE-SPORT-8-1.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07/May-xong-hoi-kho-TYLO-SENSE-SPORT-8-2.jpg","Mã: SENSE SPORT 8

Công suất: 8 KW

Xuất xứ: TYLO.

Sản xuất: Thuỵ Điển

Kích thước máy: 431mm x 337mm x 559mm

Nguồn điện: 1P 220V / 3P 380V

Cam kết hàng chính hãng mới 100% Brandnew.

Đổi mới trong 30 ngày đầu nếu có lỗi nhà sản xuất.

Miễn Phí giao hàng nội thành Hà Nội, Hồ Chí Minh.

Bảo hành điện tử chính hãng.","may-xong-kho-tylo"
